year,FIPS_state,cpi_1990,asset_cpiadj,equity_cpiadj,all_loans_cpiadj,ag_loans_cpiadj,real_estate_loans_cpiadj,ci_loans_cpiadj,consumer_loans_cpiadj,credit_card_loans_cpiadj,dollarloans_ci_LT1M_cpiadj,dollarloans_ag_bus_LT500K_cpiadj
2007,51,158.5920586446,187903824.400982,18520437.906801,121613428.62889,161144.537600044,75780305.6575763,15508709.2334812,26609630.1833841,9197637.54678954,5413565.12305724,146837.817519411
2007,53,158.5920586446,107257366.869138,10237149.4454671,73390686.5824188,660254.729098219,52064772.4678643,11403011.7716804,5544882.4828103,1058666.91018985,3155152.42436086,305013.97908831
2007,54,158.5920586446,23465182.7796021,2214545.91348131,15204438.1834606,21829.9226603088,10962727.2053367,2147532.28303813,1539226.35456767,118012.972466483,916625.051822312,15435.8605724564
2007,55,158.5920586446,106181872.445408,10381274.8019452,74984143.0190106,908553.576712328,52229745.0474529,13632394.795743,5673648.49632561,1828079.12078952,4698838.37707561,647332.3260435
2007,56,158.5920586446,8534892.24418893,831465.844365862,5621177.45189234,257241.521801697,3606228.56934706,988376.321198317,658528.877917967,61796.8285571338,545014.083145047,180287.855009796
2008,01,166.4201201124,68352660.748894,8772906.35138548,45523732.1823701,236636.134147686,33072885.0063583,7538096.17574578,3160116.13911325,137995.717302204,2748483.457541,155250.980715412
2008,02,166.4201201124,24819256.7928777,1936812.27703675,21884148.0348015,49433.5126083607,19813496.1453019,993750.564149958,465725.428153868,77540.2827649317,308842.794546422,14758.9528676133
2008,04,166.4201201124,96012148.0650857,8861049.46016384,51802085.2849388,279869.097965949,31114972.5440473,11406315.3654454,5356191.87615244,1126634.0640981,1778345.65090893,75269.2390763335
2008,05,166.4201201124,38407146.2566108,4046284.8163418,25480836.3353769,704831.823794828,18434917.4303038,3814728.05142028,2074373.71630394,228424.771211328,1821194.51656788,469155.277656058
2008,06,166.4201201124,896645906.887959,79957805.2578093,564829921.852088,3558461.50498317,370833744.178538,107573562.91475,54995305.6137569,12050827.1422942,15873454.7395005,612396.449912384
2008,08,166.4201201124,78433581.4029057,7565549.72459407,48582359.5303147,1060311.80260417,31580874.0564011,8823735.61727737,4842350.48869205,1052241.31716628,2436777.87695196,375921.043029154
2008,09,166.4201201124,91905723.5818714,10582188.9367641,55291782.6407214,40297.7092960973,38038808.6505023,10898961.1928901,3832368.27066622,441174.461817525,2364596.65162714,9909.46758173588
2008,10,166.4201201124,263136642.523293,48863419.8125307,166940746.443961,29097.6520263999,40924457.7790423,16960333.4262639,112998482.268485,90850919.2958327,11854959.0961754,3768.06341135962
2008,11,166.4201201124,29482351.2748373,2665278.29126631,17082657.3253165,17819.2678183539,9665149.20261291,3836507.6936497,2177216.57482987,504116.166805475,414959.167386559,2697.57134605348
2008,12,166.4201201124,389398989.403734,38095704.1353955,250258016.621626,373784.853663148,174076323.156814,43152124.2493154,19264299.4220528,2386789.23226435,6744368.42440051,114044.097873382
2008,13,166.4201201124,167897263.597513,17973980.6452609,114705304.634624,362067.674616174,80061515.0888108,18787056.3982131,10455335.1031155,2716582.55587261,5253365.59736723,215553.996820145
2008,15,166.4201201124,22721246.1450945,2844391.51268986,14474822.4634266,2584.42308363623,10595378.61334,2222461.68095003,1173022.43084826,182859.500278251,637371.813665692,2555.58041727619
2008,16,166.4201201124,18460627.1755902,2824960.61772002,12604538.3609329,341301.966597597,7871214.45057753,2783267.63338314,1091909.64339109,241637.947647409,780687.434204215,153053.608703319
2008,17,166.4201201124,389625820.503144,40363720.0913688,217995738.917514,2042634.17203102,130835346.86066,50718176.068076,21095642.1341777,3910620.76305421,9560297.24970353,1363589.28601669
2008,18,166.4201201124,89408049.7961295,8715322.0752312,56413607.1932032,716651.948937673,35315004.8413743,12408007.4130359,5111142.01940699,654475.148745241,3634044.88897724,442010.883416748
2008,19,166.4201201124,50614345.0467676,4822819.94491602,34894975.7908608,3221046.26794306,21614391.2732299,6660417.38784831,2517144.52885816,394100.432779252,3257116.27424438,2456282.88027474
2008,20,166.4201201124,50049143.956174,4812441.9717167,32074996.0542554,1825828.0643832,20973088.9640777,5934901.38624626,2414226.35999563,356729.192360521,2320299.52818779,1273031.53766039
2008,21,166.4201201124,57990350.3562551,5929216.10430485,38321973.0686775,335213.856426556,26903221.7594216,6577452.49679953,3367894.08871024,419978.425804788,2212927.9197807,263039.576831568
2008,22,166.4201201124,74998003.814909,8663244.26142985,42089044.8949309,319828.794887044,25180673.4232922,8408076.98793869,6474313.13237057,487734.806423936,3025156.11718365,208361.95343197
2008,23,166.4201201124,28235820.6975309,2706733.07570526,12310969.3561491,77397.9042004296,9038350.8549007,1782230.46608478,904373.192339802,15967.0200866125,700400.289152278,54940.9922126591
2008,24,166.4201201124,471070003.326136,48107347.1257683,288636968.007044,326984.723998938,177390449.319844,61077133.2290722,27610402.5372875,1569546.02508436,5640257.33324336,86069.9578559968
2008,25,166.4201201124,241807055.954898,24872625.0295484,104079237.41214,66691.5319088819,66763469.350014,14681472.9831802,9038285.63401591,537127.829467812,3352148.28650096,13140.115968849
2008,26,166.4201201124,158115949.910083,16403473.1171012,100326945.207407,325415.868185924,64131586.9203046,25583371.9904651,6826724.38950072,977960.493394368,5074262.47290128,177542.294631907
2008,27,166.4201201124,95312401.486236,8823399.43449832,66060308.7438328,2028738.81887709,39737242.6019591,13856577.1237007,6972620.98771834,1581101.9841161,5222541.58989015,1397390.44560576
2008,28,166.4201201124,37723335.0583642,4203765.18640878,25403461.0510548,379333.205673454,18606250.8203419,3739755.43507743,2092016.53725564,57631.4053397879,1745506.40635472,202455.860344779
2008,29,166.4201201124,97044685.0835095,9389320.38065395,65154605.3174191,1008931.31743859,43271685.7480267,12578088.0584507,5822725.77139552,1200291.94637148,3781985.41442679,800552.544490375
2008,30,166.4201201124,13608734.4185177,1353978.96563891,9630918.89722808,546761.902423378,6289996.8607507,1670738.69833259,948105.776325307,162927.993141473,891484.683551944,405636.328370421
2008,31,166.4201201124,32052626.2803641,3174010.89913644,22142378.3339571,2922688.64332867,11925720.5845634,4256384.13277104,2633530.62614882,951092.306216256,1846145.25230308,1727032.42897013
2008,32,166.4201201124,424131482.967578,35539792.4025108,247387399.776235,338206.996956717,149188895.651858,40080023.5159688,43079193.048985,17393963.3788506,2644086.07577411,35197.2971736274
2008,33,166.4201201124,22454831.2279984,2999468.66129625,13827645.8102213,9558.65730183664,9571444.80825471,2178853.50591301,1505878.9062743,131921.866670827,547585.141180812,2726.95279075972
2008,34,166.4201201124,239978468.705772,25723547.9444739,138266446.696186,111714.821863402,99035662.8411338,22366706.1389336,10073354.40703,930991.509877276,3637317.45769509,26377.9836431348
2008,35,166.4201201124,21032518.8298028,1937055.38131666,12868396.9410454,196577.854813869,8918183.50074106,2238896.30416616,1090895.7136395,123024.724800361,764499.09113929,96143.0574517837
2008,36,166.4201201124,1156877875.03884,102840823.827471,526442127.509539,655933.767730861,259559821.218025,120368344.212798,80936824.2480286,25312633.5482047,14149378.452685,138025.417324342
2008,37,166.4201201124,213921836.699711,22239590.6803678,134672866.17534,325782.974280511,89247350.3451446,25592956.7564095,11109361.6553755,549488.228733551,4680387.12295606,193472.093817739
2008,38,166.4201201124,15797154.7185431,1513020.62575205,11750130.1098353,1202463.59185879,5498476.87150747,3215494.51343151,1624982.0066086,451519.782170956,1571993.26602566,949017.349440657
2008,39,166.4201201124,231815893.995219,22405062.8300076,151776866.340592,586183.131156034,91760384.8204865,32004495.3924758,16848162.5297203,2858419.95300048,6365111.19507577,340218.367682118
2008,40,166.4201201124,58679395.0414345,4855024.33532404,35083501.890185,1128033.24545432,22775235.3047796,7791136.56431017,2762168.73263545,139950.031787797,2643781.49680334,756260.430028734
2008,41,166.4201201124,56759371.8340178,5399299.43570981,39036045.0068591,401319.993423761,27610326.3266143,6147269.19558482,3211959.25451159,803193.271296362,1665631.55610544,168573.101649239
2008,42,166.4201201124,271983061.417853,29785890.3760713,158353043.086572,246641.21619801,104256737.203442,31862274.8291509,13329217.4270768,445511.01247833,7427462.55905379,142698.484871158
2008,44,166.4201201124,55748768.1471704,4864611.48983268,39844056.3996952,8366.0284972158,32575452.0996553,3475351.93589768,2989279.71853751,247428.790636369,514721.486831833,958.132844609
2008,45,166.4201201124,59566549.1583638,5917949.00260496,40266960.9777597,87296.0004282501,29261465.0521136,6482195.73430607,3063989.52736645,109790.915942617,2216989.24824665,55464.3989477906
2008,46,166.4201201124,83165010.0584074,10894485.3767239,53751261.5506142,1418089.10520191,13220720.5457006,10915562.2485306,20473368.0503947,17020626.513806,4993696.74902373,922952.733198178
2008,47,166.4201201124,98350891.0280204,10981528.3537841,67831917.8465695,279163.354810134,49252268.9812268,11880083.639654,4286194.48006732,247054.163862661,3961717.76452123,188118.854204813
2008,48,166.4201201124,539115880.04536,49771290.0370434,301885899.016121,2742559.2314212,200382712.702457,54698999.1367665,32605668.0656696,7975976.75140212,12241268.822279,1444182.29057411
2008,49,166.4201201124,231477505.563341,36756345.332712,128967603.127659,233749.897309009,35054268.0296134,40222159.6450832,47679252.3503669,25959259.5689119,13617647.5363418,98706.0640902093
2008,50,166.4201201124,8407281.69280425,1131202.68309771,5684684.86212395,10900.7683181959,4086910.39168901,969475.971592655,475990.59429648,26162.7206434572,359144.517893236,8542.24648761343
2008,51,166.4201201124,184000030.263323,19200514.8806311,120235307.670982,165424.604101508,74934925.6941915,17534884.8635516,23587544.4161717,8923056.52599983,5813558.46568304,89767.4833424823
2008,53,166.4201201124,112167335.945485,10280600.9566509,76268956.5510503,658912.847130734,53414939.109267,12680576.0931078,5935494.87116883,1246160.1437705,3117165.00399194,273541.581526
2008,54,166.4201201124,23961660.6416335,2332442.86391388,15395905.1084129,24466.4085127741,11158087.514383,2326141.46576031,1425887.74477833,75079.4119951207,918851.697412338,18216.6567336764
2008,55,166.4201201124,110036720.169652,10650137.3763445,77564186.9397477,902361.857143507,52727228.6762868,15383238.0204777,6093488.41797358,2031248.17775794,4485225.96819214,606544.169070829
2008,56,166.4201201124,8763342.98308452,834688.339097702,5969426.22606136,257932.643504989,3914714.86916425,1047520.24279241,651619.370780971,64069.3600288926,542020.511695444,179324.150275707
2009,01,164.3745129502,69373145.7478287,7882598.70783342,46585083.5128835,219292.946164726,34612269.6978636,7337889.83405862,2888938.58119152,153030.259167632,2606658.31688901,149053.844302262
2009,02,164.3745129502,24631490.4154448,2138346.64921103,21260288.7343022,56108.7771504947,19581640.7093799,999690.545978733,468379.18846983,110953.601370472,289116.764651887,16035.6095830111
2009,04,164.3745129502,91120536.421654,8921384.4459531,48391228.4585683,300864.736841692,32120248.2266478,9664045.55171913,4711209.6016784,965685.116764907,1670193.72476002,80082.196727004
2009,05,164.3745129502,39103887.2027662,4208080.80554496,25847726.0720679,690550.167331188,19241920.0395335,3583535.5890568,2031136.06318748,244767.441866689,1736940.51838875,430259.652718379
2009,06,164.3745129502,967169801.851652,95596809.3553213,546555623.268506,3896676.06598615,350849860.496206,112829255.986196,56588728.1904423,12969421.0263839,15972290.7444327,689418.5041384
2009,08,164.3745129502,77282952.3546302,7406068.89966933,47705038.4723464,859762.758742553,32605015.8186654,8069514.86284004,4597187.57214032,1128361.8161464,2284089.30445742,379625.351064106
2009,09,164.3745129502,87128580.7971865,9942825.75882441,51048190.0036031,37314.3909652438,36825875.5567203,9443037.71785627,3397959.58520678,456500.963755976,2316275.96125207,8824.96789164974
2009,10,164.3745129502,261003395.686322,42290306.675946,169735652.516973,31593.7366113296,43134548.5019968,15918938.4132348,123159766.828465,103322786.084036,11948290.6579566,2475.46152632203
2009,11,164.3745129502,25291700.654808,2635962.63672918,14274926.8349905,15232.6001337093,8447821.21528344,3157923.19334083,1814889.21084666,509762.186159756,389070.486014478,2361.56664008534
2009,12,164.3745129502,375095870.322149,37700442.3921698,229248717.880224,360044.676857177,161606188.019076,39633288.7417395,17866743.7594953,2318098.47310481,6463970.35913649,117441.454191233
2009,13,164.3745129502,158875542.146361,16888430.4825445,106303331.294104,343534.121952312,75408894.1741868,17032969.0715962,10107629.0884064,3002825.07298513,4775344.65346728,210038.558497802
2009,15,164.3745129502,24342705.9300368,2925352.13467078,14191244.9078229,2075.74759539134,10603527.9458079,2136946.98662212,1093691.08356162,195241.33896429,551496.455224292,2354.98796651813
2009,16,164.3745129502,16797071.8872237,1692464.65380083,11405447.6457982,345192.24651189,7427763.81629115,2185227.02519637,1089196.96818296,292650.165395519,710029.764852844,152431.172076445
2009,17,164.3745129502,379053336.994569,34336028.3612221,202764151.318094,1936789.5143378,134197614.842061,39580081.8548124,20094142.0247903,3304243.88330691,9335507.6316219,1325752.24512637
2009,18,164.3745129502,86402290.1948187,8131815.99981518,53119909.7169412,705200.634426009,35651236.8690502,10852653.7768194,4392541.95215769,474690.248123854,3256397.34258913,449944.698279358
2009,19,164.3745129502,52729663.0651168,5103149.18854034,35343248.0795292,3350159.76475062,22508177.0000915,6357112.04739371,2440487.56658341,448510.099045273,3171893.37871627,2527531.24555808
2009,20,164.3745129502,48034738.9569028,4824201.8744917,30290861.9141087,1790834.81548085,20482179.6449018,5281208.50852703,2196029.13531822,336087.084948293,2189201.87542014,1285414.30869572
2009,21,164.3745129502,59754919.665179,5917250.07375336,38559642.720218,332412.173294098,28115258.9346364,6018411.20673534,3309808.90820989,444783.592008302,2143332.88276658,253596.144518029
2009,22,164.3745129502,75916025.0207711,8577893.96961024,42072869.5553546,322984.754158327,27319000.6834471,7699616.74746717,5807414.50359602,257524.300279125,2883442.56751399,201810.269835541
2009,23,164.3745129502,35452013.5469748,3384790.20736777,13421263.5007833,72157.466949951,9340057.19292756,1698641.79927778,793863.872135176,14596.0102642125,639879.160201262,48313.4313641432
2009,24,164.3745129502,100170633.045519,11233523.9631927,62959453.1988509,62953.0685751349,42825140.0179182,12668779.6026981,4923213.04764186,263956.173483894,2503785.17602275,26024.1185671073
2009,25,164.3745129502,252440554.895462,25164134.0182583,100891823.432439,70387.2668315487,68063266.9568299,14119830.6728493,8171044.25401407,583108.904949802,3338613.44202791,14181.4528454942
2009,26,164.3745129502,159689689.287584,14703486.5600934,96675979.0760744,325364.333733792,63424091.4193941,23250188.1886871,7043365.93826098,741325.045155947,4305930.00354237,163273.584389944
2009,27,164.3745129502,103273404.822914,9630512.78622904,71619018.2407357,2112639.07398741,44517650.8450622,14106039.2293558,7724390.13809591,2239763.87310729,5181240.61288185,1418050.51376179
2009,28,164.3745129502,35450068.5703761,3660143.14885793,23586365.0082101,370965.097844463,17678285.6824424,3251377.06458637,1692879.886237,57705.025319911,1572059.77877439,196464.251404151
2009,29,164.3745129502,102893616.592076,9962374.37051016,65704422.2570877,1024098.51506949,44892734.9376804,12079445.5996332,5934852.12023998,1353617.20475704,3653240.52301066,813835.153892492
2009,30,164.3745129502,13913606.9449261,1416964.94757642,9665757.92087155,584433.123904896,6573210.50655959,1542515.29441403,888100.707347383,171531.934149845,859733.067557417,420726.430752674
2009,31,164.3745129502,37889489.4115684,3658762.98209349,25315034.5709737,2942567.69415713,14326549.01573,4661674.29530157,2997448.84143278,721254.9304343,1833616.30392041,1728191.85693337
2009,32,164.3745129502,398877404.590631,40150695.8481336,192665611.027476,378710.710129004,112633679.998846,33001754.0741493,35154999.8141712,15270093.7574061,1973611.71202487,38366.7765555567
2009,33,164.3745129502,22312334.8929172,2894980.00033485,14018723.6299765,8498.543143676,9886008.07984701,2215497.96094192,1506398.77116017,145534.946519913,545985.117319893,3153.06916963716
2009,34,164.3745129502,251976848.204381,27294480.4161696,142733615.016023,104426.049983038,107100971.453975,20959466.3623794,10256589.2005459,1098478.42029711,3923783.33808799,27840.4575860741
2009,35,164.3745129502,22173663.4102428,2175465.43062277,13467729.4271543,210409.089330671,9757193.95504561,2265779.96003612,1085274.99443346,173009.563231318,746013.20326087,94879.4859648948
2009,36,164.3745129502,1098794666.84268,105434096.705554,473290550.332716,566952.12837494,271374546.614103,94943387.3616717,69167731.2030392,23175755.2832845,12505065.7533062,153800.095997316
2009,37,164.3745129502,279547195.17913,30563521.8680776,170367347.019341,379615.226942577,113245049.272107,32040696.881642,14996786.1999228,739454.491193922,5322700.21264069,201910.761368991
2009,38,164.3745129502,16318525.39988,1657808.69695157,12416653.1934578,1282774.39122148,6047995.25627578,3087342.53371223,1854942.70382632,559192.747431121,1487563.95447376,984136.967864573
2009,39,164.3745129502,224632135.257791,21069018.8130831,144727583.106534,517875.295817471,90640256.5118383,29301542.8862502,17248436.8862474,2770085.04374545,5783593.0285849,315581.037277384
2009,40,164.3745129502,60944240.4482854,5339206.70090189,37342690.4355807,1108040.1596496,25907290.4156401,7385466.92044378,2663098.5198156,99905.9591840615,2521858.47548526,772604.206452531
2009,41,164.3745129502,62723619.6303156,5972783.62919633,42729221.7273864,422732.877502137,31242806.1321415,6293380.52704598,3358801.31547222,813909.425599059,1661880.23289724,168879.796489991
2009,42,164.3745129502,267436335.57251,29181243.807753,160532222.224949,252012.616617682,108077836.912303,30382305.8262257,14366197.1219347,640072.387279106,7269738.36264844,160282.154929078
2009,44,164.3745129502,44671622.1144486,4665540.91242989,33064800.8834589,6046.7656937202,27838570.4298365,2720653.4502065,2189659.38153316,203097.115213305,431249.551772858,1008.53848178365
2009,45,164.3745129502,58984947.4535281,6061614.45337691,39437398.7013724,85328.5434263217,29744831.4761322,5899632.16039409,2807786.40567056,123989.115220179,2062262.69601795,55102.1466931592
2009,46,164.3745129502,95127115.2939849,17756571.3248683,56703786.8490544,1536756.99872186,13919729.1925128,9614263.16688419,17635728.0116361,14701010.9991375,4822818.06698077,970832.002131734
2009,47,164.3745129502,96166897.5460202,10642736.6304908,65999547.231088,253560.592556538,48686512.2735095,11275593.6681316,3946678.92860585,268593.194163063,3883456.81621162,178196.948106341
2009,48,164.3745129502,488694156.204914,49099382.9276967,254912046.877997,2653057.00938388,160679315.665216,52655451.2822726,30694698.2334927,6921230.64812174,11932834.0040447,1443991.52212999
2009,49,164.3745129502,309380294.365554,39224071.6219461,120462157.511222,289643.276416283,29658292.0789206,38828020.7023132,50733828.828631,21454906.5347775,15855765.2676789,148541.948903158
2009,50,164.3745129502,8285293.96579668,1096799.19485125,5749497.55162299,10023.6815248849,4288078.02461405,932408.256563708,353960.257286585,25180.0237595681,313786.23090751,6312.61545755708
2009,51,164.3745129502,192325045.04871,22287884.8304766,120626293.355781,175552.930351593,73336010.518404,16493119.3806159,23642631.6019819,11393864.8908765,5150324.74050625,85661.0192022082
2009,53,164.3745129502,109420284.942059,10189608.4432398,67435290.3814962,678993.738702468,46282942.1830947,12305426.2928671,5792749.75911572,1113699.96650035,2896839.28546057,253160.958668626
2009,54,164.3745129502,24471732.6333474,2299084.53654963,15641238.4963407,23628.715003856,11707467.423548,2242076.46031127,1356478.94066434,51643.719347397,926984.244792962,17040.5897696864
2009,55,164.3745129502,112833789.22623,10636762.0496577,78778446.8547366,990386.764266851,55011395.3060518,14537905.8623976,6589496.4103075,2338436.17703032,4378209.7984175,645567.727986483
2009,56,164.3745129502,9524238.69902477,937045.821588096,6202180.89690193,270825.760242231,4025715.44052451,1047056.15829597,755313.626181742,108724.757581285,507338.24205858,172028.212761539
2010,01,166.2180911258,65064477.6743429,7896866.47555675,41919106.0291055,246619.746739645,31386746.7213765,6724441.07436548,2575035.9315979,247576.617014929,2441198.96514865,147449.097206891
2010,02,166.2180911258,7727136.02722469,970993.462613496,4644634.67709264,38093.8172195245,3062056.86711801,866013.568398877,469214.156175331,64247.920090611,230260.695085868,10954.9338526481
2010,04,166.2180911258,89739705.4342519,9536210.56292945,46878571.5688289,221143.269048526,31691831.9495447,8012106.04799963,4743206.01765937,724211.985743027,1479332.81321399,58652.3331012195
2010,05,166.2180911258,39748816.3889645,4411562.90415119,24977498.4862108,756166.431861422,18684160.9193859,3486661.05184621,1922665.47898658,254516.558669387,1656760.56364057,411611.70520805
2010,06,166.2180911258,931797429.165698,103423215.741137,499091480.242592,3193444.30637831,327214579.15858,90807486.7936548,55913178.7882724,10054739.744222,14153786.5671784,487862.715886487
2010,08,166.2180911258,78482182.4358715,8156266.54456337,45916241.0138178,774039.599363431,32302520.7159961,6721157.46428677,4477147.24347666,876507.118855401,1930181.29407258,351699.487232548
2010,09,166.2180911258,92079671.7229942,11041229.3461914,51036299.4282372,69403.7912262383,36919947.1330214,8972942.40360342,3735499.87387128,496640.093114428,2346776.2209124,14697.5148169188
2010,10,166.2180911258,366777193.247385,47488010.0116323,254925328.285799,58707.334557969,50025362.0770936,15259036.881532,207663575.118316,192398676.329736,9496940.0778495,8773.58246965976
2010,11,166.2180911258,29473111.5462736,3353221.22613463,16086337.0547573,41561.4679795128,9736615.34732094,3080907.18001635,2330177.60296974,586191.223861812,478983.039353816,7527.8496977186
2010,12,166.2180911258,393480840.012891,43201505.6869196,227648812.978165,593779.092294282,158815234.394745,37619912.8984043,21750377.7405336,3104849.77341769,7371990.24186655,171844.210823397
2010,13,166.2180911258,149120658.363959,16447605.0606157,94629552.5304443,455477.795108859,68495802.4856771,14478796.018648,8960698.39715802,1562982.19051512,4586428.10787573,225049.447093749
2010,15,166.2180911258,24100795.1721562,2783898.48321274,12722002.2770484,1869.83256693025,9517890.35970951,1912584.11572857,980958.104426969,193566.775927232,511263.943734995,1895.70219382149
2010,16,166.2180911258,16283101.5530397,1768674.3841412,10542131.7727502,298381.209607167,7125267.87642643,1772450.5282334,1033387.57657015,237472.060229244,577443.031316682,135536.334497693
2010,17,166.2180911258,378035913.98402,37473806.3152425,189160471.841638,2035171.31515579,121066149.503986,35795362.8622249,22407232.3544405,3568272.06070351,9061289.95750522,1412265.59149535
2010,18,166.2180911258,86903252.5904517,9004945.70817324,50927595.0023089,710106.474952878,33703336.4310185,9950626.91167171,4883309.80915077,481151.573402353,3068678.09990406,468326.140282792
2010,19,166.2180911258,53005296.0944964,5588681.55902971,34319209.8841058,3566507.57673252,22076950.0633699,5686758.54363748,2342862.33639454,393796.622845419,2845942.32900961,2560894.97090516
2010,20,166.2180911258,49008034.307696,5042546.78326006,28575231.7968236,1757567.25966994,19420025.6199546,4682338.4163517,2169874.98541204,307953.139443575,2004205.39519853,1262966.25823216
2010,21,166.2180911258,57486253.4653245,6164804.98967763,36019847.4760972,290084.765272925,26372039.3920533,5199918.74698382,3390412.55363448,428001.618941228,1923909.17170546,231715.673456971
2010,22,166.2180911258,73846496.7594707,8826532.35143805,39729808.9124955,331555.617741612,26365004.8260435,6676727.31328696,4927626.88940889,234669.978142812,2319559.44266803,194168.999611796
2010,23,166.2180911258,24697564.685527,2900822.91564397,12766277.170414,71341.7768700993,9070590.71234739,1520836.91491105,760914.850728569,13291.7602906293,624023.227266994,43247.4557019509
2010,24,166.2180911258,102278472.471629,12439021.4886209,61714492.2648334,101751.902808901,41888003.5329506,10846749.3610755,6738698.09197545,484930.857550794,2551516.39129039,31959.8257699812
2010,25,166.2180911258,267083502.16569,30120546.6765017,101924353.965023,65431.4423782278,69912124.4940669,13904864.6691798,8622392.41579209,464990.686656835,3437629.28249706,11949.8571516707
2010,26,166.2180911258,145832301.523807,14969234.5762713,85652264.5314051,273644.384190814,54918466.0862547,19890537.3401232,7976422.79728956,769608.729506197,3951045.5328845,150832.760279511
2010,27,166.2180911258,110214481.563116,11557741.7471808,74007314.4934607,2057401.28180633,47489734.3840507,12650366.2077118,8374532.37107851,2199096.27527763,4651891.04358354,1411595.83157294
2010,28,166.2180911258,34508989.778764,3712866.76773074,21944371.2520465,360260.996814221,16725473.8106225,2965543.08491844,1394600.4928386,69182.8431279196,1415258.11061101,194258.351306775
2010,29,166.2180911258,104163798.98873,10614355.6094436,60907959.8426329,1012352.06150901,42371967.5328773,10475672.3976129,5903269.96176218,1386126.73939631,3416252.0680595,789262.756894649
2010,30,166.2180911258,14104885.7463903,1551670.48551392,9067743.16802113,576113.785924679,6289135.11763524,1353653.52024651,809982.687836345,146994.905694543,804718.527786799,418057.657886285
2010,31,166.2180911258,35809281.1384456,3759716.82443842,24653659.9776434,2905879.50891981,12282633.8674848,3675923.04263955,5517609.93982258,3621654.29040414,1750811.69535449,1602952.20375934
2010,32,166.2180911258,350229574.007378,38605401.7015745,146966764.632798,274056.743695812,68760496.5021419,24812487.6426141,40062215.0045306,19158261.0549657,1429801.66422848,24720.12377018
2010,33,166.2180911258,23202541.7110753,3070241.66680607,13647710.1440078,6241.46650670912,9720785.86010664,2100538.8640011,1423647.74263877,107587.076236141,565991.910691628,1878.42694968313
2010,34,166.2180911258,244142425.206899,27329143.2148167,131932300.653942,223093.267008667,99489682.1471983,17817655.1012921,10649405.1656874,1510426.31042793,3503453.34111311,45948.1425226891
2010,35,166.2180911258,22162009.9095711,2432162.13953512,12681016.4198642,179028.153201511,9321094.74313788,1928603.14656683,1082867.11139401,108232.210957687,643263.36793858,79936.5967181183
2010,36,166.2180911258,1120400839.35599,113963705.827894,451397495.303273,705071.111657824,259984536.981922,76342131.2472501,67947759.130787,20307937.7317698,11392451.0059424,149936.947373352
2010,37,166.2180911258,185828882.691741,20646012.881271,111700194.081721,454981.655824665,79760754.1154899,17919503.9810837,9968154.43905438,863112.358179344,4497934.14933007,197739.189446502
2010,38,166.2180911258,16632615.1914049,1757953.06852603,12524729.8369605,1338766.39957099,6127237.9197891,2926124.83912223,1932445.09223582,588370.447179895,1439562.49018876,1020092.28846363
2010,39,166.2180911258,201463792.053034,21221182.7078973,125340255.647535,546666.545260274,78922786.1417401,22752139.2401468,19156071.7131388,5233164.05391488,5152692.93767687,313703.314903894
2010,40,166.2180911258,58856841.2126786,5624120.53771004,34477949.4163058,1075191.34786357,24268780.7080593,6290631.16881234,2485331.32407994,101555.789865947,2333605.4298973,736897.801515993
2010,41,166.2180911258,58790387.8350931,6054559.20960589,37389262.9997115,321871.995990294,27469227.1944316,5015419.84790235,3377658.80444301,735343.617765028,1358921.284906,112563.311066067
2010,42,166.2180911258,244494284.055791,29077573.8377112,146216463.564458,412035.698608368,100560956.814855,26525091.5094282,13451501.0965569,1526973.10769721,6256673.33439395,181554.519082621
2010,44,166.2180911258,37711601.785976,4249112.12290462,25654929.6107575,4912.29051298198,21661506.7374905,2276813.73262562,1543563.5995679,102723.845448389,394523.073316626,554.948209095884
2010,45,166.2180911258,57636015.8265464,5872066.69238826,36387828.1294373,134427.422482616,27835532.6352138,4931317.52215469,2909845.69752878,258712.960924288,1899516.49512861,65088.2142323854
2010,46,166.2180911258,138372811.740723,19625126.6123548,98590032.5260266,1448696.50324343,20475421.6075909,10741729.62603,74207528.9756297,70496784.6572078,4300069.67508426,917173.026217685
2010,47,166.2180911258,94420101.84326,10975067.1628034,61350978.7032521,263424.34310583,45097947.4772147,10415185.5999908,4029312.99203051,298986.046875643,3366747.23552169,182350.092568023
2010,48,166.2180911258,483392859.227122,52317195.2344003,259224199.107503,2512102.04580338,168581636.228923,43851654.3119223,34773799.8684714,10847238.9111451,11191011.2921068,1385408.66499228
2010,49,166.2180911258,279167115.402301,41658789.5328813,120518506.11621,251879.066833807,29922293.1741667,34459476.3145995,53869883.6840472,22687703.5920445,20326002.4596611,148572.386427198
2010,50,166.2180911258,8424924.66325274,1156434.05201265,5495520.54241153,8232.15713885797,4063529.26344595,911970.623826318,329480.54207593,19111.4500368665,313947.086839078,4612.41850127077
2010,51,166.2180911258,207611485.747929,23365430.5507171,130713165.59727,262512.20718803,70198389.0708976,16372936.0302822,44142029.6992404,31690798.4989057,6684199.00145758,96628.8386183748
2010,53,166.2180911258,102158387.802761,10424782.2522193,58282545.5541463,573684.500122758,39923786.9578534,9830574.06098777,5839320.31697223,955261.334074947,2440558.31411068,206153.039349581
2010,54,166.2180911258,23376711.1954293,2355139.18643191,14850410.9066333,22775.8158627925,11309246.626254,1944979.81476119,1288878.68368289,47702.4853912647,856761.319824888,16851.7812254313
